tx_hash,from_address,to_address,amount,timestamp,label
0x6fe6730aa8d069fe95854c734c44a393b34871fe087347752d657014d6e6cc6f,0x0000000000000000000000000000000000000025,0x0000000000000000000000000000000000000004,17.0488,2026-03-13 19:06:59.329378,Normal
0x1811ae1d13fa4c44e24314054a90dcedf04d60b4ac43eb9ab3ac3ae491761f62,0x000000000000000000000000000000000000002a,0x0000000000000000000000000000000000000023,48.2468,2026-03-13 19:10:59.329378,Normal
0x613c4052c7472fe03adfceb41bf6dea0bbec2d4b299e1b0753a6868456935f82,0x000000000000000000000000000000000000000e,0x000000000000000000000000000000000000004d,24.9832,2026-03-13 19:47:59.329378,Normal
0x171ee844c3ab7bdcf8b551a055c325bbeda4c4737d488fc49885fa7e41e8f1be,0x000000000000000000000000000000000000000d,0x000000000000000000000000000000000000005f,41.7837,2026-03-13 20:03:59.329378,Normal
0x077792bce6391fb1e7018fb46a886d7f62ddcbd9651a89ee48296099e5ce3cf6,0x000000000000000000000000000000000000001f,0x000000000000000000000000000000000000004d,18.6976,2026-03-13 21:58:59.329378,Normal
0x49152cf0b02318313d61b115183209d9b553fcd8ce54dfac38f3aee22164a82d,0x0000000000000000000000000000000000000036,0x0000000000000000000000000000000000000059,17.7124,2026-03-13 22:24:59.329378,Normal
0xbb03b7ab459c1a8a87d3f0c9ec3e959e5dcc9ad8d04272b4e1c5f7f549de4aa8,0x000000000000000000000000000000000000004c,0x0000000000000000000000000000000000000058,15.6464,2026-03-13 22:28:59.329378,Normal
0x023523a9d7d23ee5016d3268b4af71906750f743350057e0c25fb152e6b77c05,0x0000000000000000000000000000000000000031,0x000000000000000000000000000000000000004f,16.7727,2026-03-13 23:42:59.329378,Normal
0x60423ab5ba9d1ac555717a80e4ff32f4d04584f8a47638f4f4d138c749368fdb,0x0000000000000000000000000000000000000003,0x000000000000000000000000000000000000005f,42.276,2026-03-14 00:11:59.329378,Normal
0x082e011ea16bd96144584476ca28c44151ae175e22ee1d1e24a57169c5127920,0x0000000000000000000000000000000000000003,0x000000000000000000000000000000000000004d,31.2613,2026-03-14 00:37:59.329378,Normal
0x5ba13040c6bef92f844d5b3c503bfefa677fc58666189a392cae063142a581fb,0x0000000000000000000000000000000000000012,0x0000000000000000000000000000000000000030,0.6486,2026-03-14 00:38:59.329378,Normal
0x908f552945645316390ed61c4d409ad3d6fee697ef6826466f60ca7afe21aab1,0x000000000000000000000000000000000000005f,0x000000000000000000000000000000000000004c,20.1479,2026-03-14 00:41:59.329378,Normal
0x3f32a8d24face1bdedf27be01855d9f5a34a971bc2fa77dc4468007a9ce4808a,0x000000000000000000000000000000000000005b,0x000000000000000000000000000000000000000d,42.6835,2026-03-14 01:07:59.329378,Normal
0xaf5fdb040bd2396fedf12ec24c2bf416407f764489f32807819cae5458b27d1d,0x0000000000000000000000000000000000000017,0x0000000000000000000000000000000000000059,13.4754,2026-03-14 01:27:59.329378,Suspicious (Wash Trading)
0x22a3dedf8ca9990bfb77f52350c7e9d01066b887a77ec27c8f893915f9dc933b,0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000001,11.8514,2026-03-14 01:54:59.329378,Suspicious (Wash Trading)
0x7448cb3796851f96637066f4a863be8c28db47df3319622c40f64d45e3d49e0e,0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000017,12.7889,2026-03-14 02:12:59.329378,Suspicious (Wash Trading)
0xfe0bf784c5384dcfb157278628903b37d22b47a511d08ae593061e8d0b9b76c4,0x0000000000000000000000000000000000000063,0x000000000000000000000000000000000000003c,19.8046,2026-03-14 02:23:59.329378,Normal
0x5ad78f83d3b91ab8330a3e752e5ad50bbaef2dbe87f0e4bc2072bbb49735f469,0x0000000000000000000000000000000000000056,0x000000000000000000000000000000000000005d,49.8102,2026-03-14 02:40:59.329378,Normal
0x4f170423500cb3b504ab4543907f410929bdaa7526bc01d31d3fd1af588ca478,0x0000000000000000000000000000000000000013,0x0000000000000000000000000000000000000024,26.8925,2026-03-14 02:56:59.329378,Normal
0xe0834ab230c0f66c024f3bed296d068f625a0be4575ec21d1aedaf3931ef4721,0x000000000000000000000000000000000000004d,0x0000000000000000000000000000000000000012,26.1259,2026-03-14 03:37:59.329378,Normal
0xbabdb4481563a9ae1a4be7701064a4cea0ef245764dafb274f1540c9b05b6f2e,0x000000000000000000000000000000000000003a,0x0000000000000000000000000000000000000004,38.2428,2026-03-14 03:39:59.329378,Normal
0xefc7bac1ddbce70286435f9dfbf92f8ae56a3dd3c5a44e044c9d28226eaf8c95,0x000000000000000000000000000000000000000a,0x0000000000000000000000000000000000000023,44.141,2026-03-14 04:08:59.329378,Normal
0x6c2413ff90104818ca2320a08eeecba24c3e0c26babc3b56ce16f043eaac6695,0x000000000000000000000000000000000000003f,0x000000000000000000000000000000000000001a,3.8365,2026-03-14 05:07:59.329378,Normal
0x4b276cda42829cb43aa05badf210953272c9d726359925528cd1b9e5b5646066,0x0000000000000000000000000000000000000019,0x0000000000000000000000000000000000000063,32.9845,2026-03-14 06:18:59.329378,Normal
0x5b24cd3c4d6d45637dfc6d7eebf2d5568d596094f1adbcdff8333d0ba360e406,0x0000000000000000000000000000000000000055,0x0000000000000000000000000000000000000062,35.74,2026-03-14 07:14:59.329378,Normal
0xc043a6d9036cf6a07594d36fe5c2ae1b93d4c82ccac9267566f857e3cb8f88c3,0x0000000000000000000000000000000000000024,0x000000000000000000000000000000000000004f,43.0697,2026-03-14 07:35:59.329378,Normal
0x39df05ab2a7acf6529977eb6c49b6dedb2db02d4443e8f78d126af2df14e87d4,0x000000000000000000000000000000000000005d,0x0000000000000000000000000000000000000031,35.9648,2026-03-14 07:48:59.329378,Normal
0x138ca6b156d665221401b46b28b5839fc5ff4044e875888233c01074d98a93b8,0x000000000000000000000000000000000000005d,0x0000000000000000000000000000000000000049,18.7275,2026-03-14 08:03:59.329378,Normal
0x9ca8a802790154e2898ba46b0a0a495d418abc3055920f2d1e5f3d12242d6752,0x0000000000000000000000000000000000000016,0x0000000000000000000000000000000000000040,17.8767,2026-03-14 09:20:59.329378,Normal
0xe9d5e0da7d9912bf46f531326e62e7321bb9541346fd1d3d7943c4346d756d07,0x0000000000000000000000000000000000000029,0x0000000000000000000000000000000000000018,39.2161,2026-03-14 11:21:59.329378,Normal
0x52ff17ef297eceef46cf5acb6e4898027aa0efd5d35115f592774589519aed65,0x0000000000000000000000000000000000000013,0x000000000000000000000000000000000000004e,35.8625,2026-03-14 12:22:59.329378,Normal
0x2a9650ca4e62175c06d76cea8679b03ab04b3ae8b82a77299b3823fb62cea25b,0x000000000000000000000000000000000000001a,0x0000000000000000000000000000000000000021,21.1527,2026-03-14 12:25:59.329378,Normal
0x00a0916bc0fd51e0aba7924652bcde69b2e9b9651f1a8f64271dcc48fd8d625e,0x000000000000000000000000000000000000002b,0x0000000000000000000000000000000000000058,38.9,2026-03-14 13:28:59.329378,Normal
0x1bd9f7c5a1918736e309839ae8b54b575a3eb3a5a7d5d5195fee6041e07dfb66,0x0000000000000000000000000000000000000046,0x0000000000000000000000000000000000000039,40.4588,2026-03-14 14:45:59.329378,Normal
0x95fefa921dcf7847090e50822f004b0e0165a17115859ffeb2f6e6d6650a1524,0x0000000000000000000000000000000000000058,0x0000000000000000000000000000000000000054,15.3481,2026-03-14 14:50:59.329378,Normal
0x84934720e0645e9419c0c0d0d48022a9b2b3e464f30e5c146d8a89cf9d47b461,0x000000000000000000000000000000000000000f,0x0000000000000000000000000000000000000015,48.0851,2026-03-14 15:37:59.329378,Normal
0xc0cbf46276d6e66f7cb8a1d0179a01f47fe3b7e021a93e8b643bc6d675e967a7,0x0000000000000000000000000000000000000020,0x000000000000000000000000000000000000002f,29.5947,2026-03-14 15:59:59.329378,Normal
0xe5401d27e67900243af7a9a613c4ee634eaf644cea229fc58f0948c64fffa6cd,0x0000000000000000000000000000000000000053,0x0000000000000000000000000000000000000032,43.5188,2026-03-14 16:04:59.329378,Normal
0xdfbbf491226e425d36ec28d9f7f177935912b42ca3b439a127ba8003f572dc17,0x0000000000000000000000000000000000000032,0x000000000000000000000000000000000000003a,46.0647,2026-03-14 16:28:59.329378,Normal
0x5bd73050045e51b2e46bfcaa84a6d06120506a62a0f57881bbd2305a77277175,0x0000000000000000000000000000000000000044,0x000000000000000000000000000000000000000e,2.3607,2026-03-14 18:03:59.329378,Normal
0x5dd19ec91f68689b1d2a15c97c70519b80d30c9bbc7fddaede7e666d3f9d9673,0x0000000000000000000000000000000000000004,0x0000000000000000000000000000000000000055,38.7674,2026-03-14 18:58:59.329378,Normal
0xf0dac56328eb7f3fa19be2d20ccfaa30af8c1a7b250bee27d498971fcde95b55,0x0000000000000000000000000000000000000024,0x000000000000000000000000000000000000001a,12.1044,2026-03-14 19:08:59.329378,Normal
0x935a708d31bdb9ffda4830465e80f31824b7b8d5018629200c58b1695dd7430a,0x0000000000000000000000000000000000000038,0x0000000000000000000000000000000000000023,18.0824,2026-03-14 19:17:59.329378,Normal
0x08691476c2e9f55e7a844841aaf9b34c4d3010d02d422587ec0016317f484230,0x000000000000000000000000000000000000001c,0x000000000000000000000000000000000000001e,6.1885,2026-03-14 19:30:59.329378,Normal
0x9ba103fc102ca519b83759f5fe25e40b766f3f0c009315fa67a61ec068194cf8,0x000000000000000000000000000000000000005e,0x0000000000000000000000000000000000000027,47.3454,2026-03-14 20:11:59.329378,Normal
0x2926daab97921f92f6ea50c52df39fa01345539d66e22b084d01e9cbcdb2b12e,0x0000000000000000000000000000000000000017,0x0000000000000000000000000000000000000059,11.3385,2026-03-14 20:12:59.329378,Suspicious (Wash Trading)
0x56391a558907b098c3b948568d675e48db31f4560374dcb9df9e7274b9f3b2a7,0x0000000000000000000000000000000000000027,0x0000000000000000000000000000000000000063,7.4039,2026-03-14 20:39:59.329378,Normal
0x5634c24cf4a42ffafb26bb9f38176df636d353cc44fda62af1cd7589b788fb6a,0x000000000000000000000000000000000000003a,0x000000000000000000000000000000000000001e,13.8758,2026-03-14 20:50:59.329378,Normal
0xa34b9d849ff71bc9727e482f852ee7c94ff8054431019c54fd9430fabac37c03,0x0000000000000000000000000000000000000031,0x0000000000000000000000000000000000000023,47.4566,2026-03-14 21:35:59.329378,Normal
0xf06bef5eeb6344043c3b8defa0eecce750845720f9f52aa803b6d30315ba4d5e,0x0000000000000000000000000000000000000049,0x0000000000000000000000000000000000000058,39.9955,2026-03-14 21:39:59.329378,Normal
0xbed63f00b81a222da3b8d0598af29883f3396599cdc6eb6fbedb434913cfe39a,0x0000000000000000000000000000000000000014,0x0000000000000000000000000000000000000045,42.1328,2026-03-14 22:03:59.329378,Normal
0x02ebda9cb2da5cb6a92cc38a59f5632f03a7976f1a3a5c71d60304570b9c6230,0x0000000000000000000000000000000000000064,0x000000000000000000000000000000000000000f,12.4899,2026-03-14 22:08:59.329378,Normal
0xc26d2579f1cd83798bff788c69b1189599ee34a74886c05679724a9811146321,0x000000000000000000000000000000000000004e,0x0000000000000000000000000000000000000006,13.481,2026-03-14 22:59:59.329378,Normal
0xaf3f55b8008442f0148a8c03ec04c52bc4037bb650f6124dfc32cf4680672b39,0x0000000000000000000000000000000000000026,0x000000000000000000000000000000000000004e,5.2958,2026-03-15 00:24:59.329378,Normal
0x8cd6d77ea912ac1cc384fd00d3a42615dbb91c8107d02061c062789f80b993be,0x000000000000000000000000000000000000003c,0x0000000000000000000000000000000000000010,24.2741,2026-03-15 00:44:59.329378,Normal
0x24bbe32f2c7bd782dc0d1ffcab689befbb5a8d65fef3d856c52963852b6ab530,0x000000000000000000000000000000000000003f,0x000000000000000000000000000000000000002c,46.0042,2026-03-15 01:24:59.329378,Normal
0xcd3c6357859457ebf509597ac38e442e80e11e202fc3b3d272f26b7f2b269e37,0x0000000000000000000000000000000000000029,0x0000000000000000000000000000000000000051,0.0224,2026-03-15 01:41:59.329378,Suspicious (Sybil/Consolidation)
0x484f3bbfcbaa2aecb82232029bd9f633e3c65bee15876076f62332267498a795,0x0000000000000000000000000000000000000011,0x0000000000000000000000000000000000000054,14.8463,2026-03-15 02:57:59.329378,Normal
0x5d27755258137ecb1fa3cd03aca535e1a160617b8feebbc2d244df85cf46f3b9,0x0000000000000000000000000000000000000029,0x0000000000000000000000000000000000000037,12.936,2026-03-15 03:01:59.329378,Normal
0x0e5141b0154a1eb26f4a750464707033336298c248e52ac1236477b9c501974a,0x0000000000000000000000000000000000000035,0x0000000000000000000000000000000000000055,20.8955,2026-03-15 03:03:59.329378,Normal
0x46658b98360b44b1339dd1187bf17b6b1e434d68f3935451f18af3ce9d539fa6,0x000000000000000000000000000000000000005e,0x0000000000000000000000000000000000000018,23.1972,2026-03-15 03:11:59.329378,Normal
0x5eb41b5fe1b32e45067c0121562390c32229198f74e0cdd47e10f850028761be,0x0000000000000000000000000000000000000048,0x000000000000000000000000000000000000001e,18.2544,2026-03-15 04:11:59.329378,Normal
0x373f629cf37fd958a09a10107179fe6bbbf93ff7942dd5283facc5cc7e5348ae,0x0000000000000000000000000000000000000010,0x0000000000000000000000000000000000000034,23.8548,2026-03-15 04:38:59.329378,Normal
0x050a017821bd252423b94f0ec4b4cbf89ae82ef490ec31a5ff920b5b1b4c1628,0x000000000000000000000000000000000000001d,0x000000000000000000000000000000000000001f,3.9739,2026-03-15 05:01:59.329378,Normal
0x37e099ac3cc9cebe9f4666bad3a81649572377deae85425a8233a74c20f2ca33,0x000000000000000000000000000000000000001b,0x0000000000000000000000000000000000000018,18.3952,2026-03-15 05:02:59.329378,Normal
0x1bbd0a097fda0bbffe8611f5d4599bd93d48dc505b3fbaffeeb043200584774d,0x000000000000000000000000000000000000004f,0x0000000000000000000000000000000000000025,24.7961,2026-03-15 05:08:59.329378,Normal
0x04f44e1c0054af3fb32a622cb94b75ce5e9ab868737751fd6da980f839099495,0x0000000000000000000000000000000000000017,0x000000000000000000000000000000000000002e,27.8246,2026-03-15 05:18:59.329378,Normal
0x3c47f72cb7c6d892a3d2175ed691275e28c7e8f89ec503c4c2dcd12ca834f0d2,0x0000000000000000000000000000000000000029,0x000000000000000000000000000000000000005e,13.218,2026-03-15 05:49:59.329378,Normal
0x9b866e0c2fb4424e48a716ab0eace0af00062ca93959a2de5dd3a15ca2d40fbd,0x0000000000000000000000000000000000000057,0x0000000000000000000000000000000000000015,3.1345,2026-03-15 06:03:59.329378,Normal
0xb61fae0869cecd65d31fd0330938ecab28a052db7163064af83e104bd1e48be9,0x0000000000000000000000000000000000000014,0x0000000000000000000000000000000000000007,11.386,2026-03-15 06:21:59.329378,Normal
0x3d9b38813c1fa3ca23d48ce662260416d03cb2993c3c0e2d63c9cc35ba510319,0x0000000000000000000000000000000000000011,0x0000000000000000000000000000000000000012,47.0613,2026-03-15 06:32:59.329378,Normal
0x7d8da1eb83179da860e7560939844a153b51e66c57eaca55be5430a544289861,0x000000000000000000000000000000000000005c,0x000000000000000000000000000000000000000e,19.5745,2026-03-15 06:38:59.329378,Normal
0x80ba56fccd8b3b733697869d30c48882d0f051c78eb8c1a975cbd8713ed3038d,0x000000000000000000000000000000000000002b,0x000000000000000000000000000000000000005c,15.0761,2026-03-15 07:12:59.329378,Normal
0x87fd48357ede0a682cf8c336b8b491a602aa0a7d2d83cccff32c9e08dba63457,0x000000000000000000000000000000000000000c,0x0000000000000000000000000000000000000064,40.5221,2026-03-15 07:16:59.329378,Normal
0xcdd05e5b2d9f2045e2306be988cbc4e3c48269575499d7f88135140e2d1424dc,0x000000000000000000000000000000000000005c,0x0000000000000000000000000000000000000063,37.4266,2026-03-15 07:22:59.329378,Normal
0x9410eb5542d174f31a92aed12f0f146b321f09ac6b9be6c438bb3899a91c4411,0x000000000000000000000000000000000000000d,0x0000000000000000000000000000000000000055,2.5648,2026-03-15 07:46:59.329378,Normal
0x17b764c8cf9cce2a01fbefc7ad5f9b85745564d7b9a510de00e3be888117ee7f,0x0000000000000000000000000000000000000051,0x0000000000000000000000000000000000000040,48.2801,2026-03-15 08:17:59.329378,Normal
0x148a0d15632a72f30f76fc16d7a221a1ab5d73d99792d9f9de9489c056b3d122,0x0000000000000000000000000000000000000024,0x0000000000000000000000000000000000000048,44.7741,2026-03-15 08:24:59.329378,Normal
0x3d2e4a4af5db6552f15c0a3f58ffe9764d6b1baa6594feb5324068c28090715a,0x0000000000000000000000000000000000000060,0x000000000000000000000000000000000000002f,43.4049,2026-03-15 09:15:59.329378,Normal
0x38a771ca129af864344ef6096e1db2882a373304d87be0f287cba9003b8f990e,0x0000000000000000000000000000000000000012,0x000000000000000000000000000000000000000e,24.713,2026-03-15 09:18:59.329378,Normal
0x2c175a5cfe147fcf9ffd2f1fdf016380e58d0b8b5dc68930120ee9d3fc7e8dcb,0x0000000000000000000000000000000000000041,0x0000000000000000000000000000000000000021,34.4576,2026-03-15 10:03:59.329378,Normal
0x988409a5cce55b61a02704501c845f344ac3d793419ec7f1e892a4dcbd238cf9,0x000000000000000000000000000000000000000d,0x000000000000000000000000000000000000000a,37.9862,2026-03-15 10:23:59.329378,Normal
0x3169f76c06b01525fa7e89fa40542e4d148f21ef437cde65b1c0c9b841affc74,0x000000000000000000000000000000000000003a,0x000000000000000000000000000000000000003e,49.2575,2026-03-15 11:04:59.329378,Normal
0x63238ffc3c79cc3c012324953b2048537795ac35d40f95c480a78025578d689b,0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000028,3.7677,2026-03-15 11:38:59.329378,Normal
0x796b64af9ea01e881d7639089579add77035e13aa5584fbe5b11656dfe964e27,0x0000000000000000000000000000000000000064,0x0000000000000000000000000000000000000032,24.3044,2026-03-15 12:07:59.329378,Normal
0x7b5190830b120233abd3cb0d4d79a0822add70984f0a0c267ba9c0df56cd87e1,0x0000000000000000000000000000000000000007,0x000000000000000000000000000000000000004f,10.586,2026-03-15 13:48:59.329378,Normal
0x00b47fa7bc8e4918c16f1d850c5a14544d6216f8fee91dc60feff86d7c75048d,0x0000000000000000000000000000000000000037,0x000000000000000000000000000000000000005e,11.0131,2026-03-15 14:47:59.329378,Normal
0xfe4d940a00c3515155407288ef50f355e7dbb72e98a1e0600e69c62b10fa6f4a,0x000000000000000000000000000000000000004a,0x0000000000000000000000000000000000000051,7.0905,2026-03-15 15:01:59.329378,Normal
0x314bb45f793d45f7116b52c17e6451bc011a9127e870c677679c2f4445eab909,0x0000000000000000000000000000000000000002,0x0000000000000000000000000000000000000001,13.0379,2026-03-15 15:52:59.329378,Suspicious (Wash Trading)
0x3ffefeb56cff8c4e24e76dbd099bf82200c1c5519d722363c397af024f5cf736,0x0000000000000000000000000000000000000052,0x000000000000000000000000000000000000003a,10.4199,2026-03-15 16:14:59.329378,Normal
0xed81ebdcf031422853e3191d9fad13364caab2b60bff65c2876b78ff9ddc262e,0x0000000000000000000000000000000000000053,0x000000000000000000000000000000000000001e,47.9808,2026-03-15 17:07:59.329378,Normal
0x40749f3d50b9a168e2b6de60721a8fda19d4919bfcb190fd9bdcbed559171625,0x000000000000000000000000000000000000003d,0x000000000000000000000000000000000000000b,41.7996,2026-03-15 17:46:59.329378,Normal
0x7a7b440453862d78a7e2718a6ab8a26b5da76e9cbccfd63a056f478bd9b2a949,0x000000000000000000000000000000000000003c,0x0000000000000000000000000000000000000023,15.5989,2026-03-15 17:48:59.329378,Normal
0xdd79999186f66be2fd7ff364029853ec97f026db32883b100c5c9e6589e9b8a4,0x000000000000000000000000000000000000003f,0x0000000000000000000000000000000000000030,18.2272,2026-03-15 17:58:59.329378,Normal
0xb79c9622c8d3edf9615e2b7d890da60050e95c0a53ec128d566bbe34aafb63b1,0x000000000000000000000000000000000000004b,0x0000000000000000000000000000000000000030,6.3014,2026-03-15 18:07:59.329378,Normal
0xc839234a819c09e5d9ee42c6cb5d558a85bc45e6fa4c4adfbfa44518302466f8,0x000000000000000000000000000000000000003f,0x000000000000000000000000000000000000000f,9.8201,2026-03-15 18:24:59.329378,Normal
0xed2043619a4482722a2189264b642795898880b163672e16bc225d834ace9267,0x000000000000000000000000000000000000004f,0x0000000000000000000000000000000000000049,17.6942,2026-03-15 18:26:59.329378,Normal
0x13d73d9107aef86a87f686504f74ac109e0728f118f7ee430f0f51a0b53ee8b2,0x000000000000000000000000000000000000001d,0x0000000000000000000000000000000000000035,39.7488,2026-03-15 18:27:59.329378,Normal
0xe4aa101dd4469203045c3efbc9418b3dcb796d3ac98363f926affe21edd102d4,0x0000000000000000000000000000000000000059,0x0000000000000000000000000000000000000002,13.5933,2026-03-15 18:45:59.329378,Suspicious (Wash Trading)
0x690754719eac34cbd52423fd4a9d618d7fd8d6517615ba5871bb2232eaa3ea69,0x0000000000000000000000000000000000000017,0x000000000000000000000000000000000000004b,35.3105,2026-03-15 19:05:59.329378,Normal
0xd14d2ea3a9ba1c6e411e9b116029b92eb027b3177744e470ee74ebcd697faaf7,0x0000000000000000000000000000000000000017,0x000000000000000000000000000000000000005a,44.4486,2026-03-15 19:23:59.329378,Normal
0x2b16c7d17784b83715e3bed3db82afedfe3302400391ed95be6bd8aa03f371b6,0x000000000000000000000000000000000000004c,0x0000000000000000000000000000000000000051,0.0197,2026-03-15 20:11:59.329378,Suspicious (Sybil/Consolidation)
0xa66bedab1846fde8755fdceb4b786fcf8ddac8917a17662477213284b5f897ea,0x0000000000000000000000000000000000000045,0x000000000000000000000000000000000000005c,43.9046,2026-03-15 20:19:59.329378,Normal
0x791e9b3044dcc1f7689d2a7312133b60d066d59d4747a4dde15fa31ca3880b0d,0x0000000000000000000000000000000000000022,0x000000000000000000000000000000000000004a,24.751,2026-03-15 20:30:59.329378,Normal
0xcb1ae1c53851df5ba5a528e8323c26188a952c89c1523be55e7d443cdf50d6f0,0x0000000000000000000000000000000000000014,0x000000000000000000000000000000000000001f,18.186,2026-03-15 21:11:59.329378,Normal
0xd88bdde0c30b648def78f2585e87e9f2ca1edc2d97bb85683bf74f5ad4cbf7e1,0x0000000000000000000000000000000000000048,0x0000000000000000000000000000000000000047,42.1365,2026-03-15 21:36:59.329378,Normal
0x5b94d4e389904d0bdf50b1c79ecb7fb99aa25912bdc8e27e9e9a80e8a0c7b513,0x0000000000000000000000000000000000000039,0x0000000000000000000000000000000000000032,37.7374,2026-03-15 21:56:59.329378,Normal
0x3188b286c95bd00b6d3ee19f1985e610ac131e39222483a2ff9cb26267ae5636,0x0000000000000000000000000000000000000019,0x0000000000000000000000000000000000000039,13.6259,2026-03-15 22:14:59.329378,Normal
0xc2ca8aeded0265324eab8ecbb86d870ab9cac50d52d956e6f66222f0a8aa1472,0x000000000000000000000000000000000000005d,0x000000000000000000000000000000000000002c,1.4421,2026-03-15 22:16:59.329378,Normal
0x787ce0742426e3f84e73f1988bebb19ea5a41612b0e6f3ef2a58d5950d721314,0x000000000000000000000000000000000000003c,0x0000000000000000000000000000000000000051,0.0176,2026-03-15 22:19:59.329378,Suspicious (Sybil/Consolidation)
0x3e69b72657915cabdbb93a546d5494485ee37be6d6baaedc45fe358ceccc3549,0x000000000000000000000000000000000000003b,0x0000000000000000000000000000000000000006,16.7794,2026-03-15 23:20:59.329378,Normal
0x522ce42524ba7c38336a38fdcbb9c91c31b3a831660d2b0b6bd11e96b572efbd,0x000000000000000000000000000000000000004d,0x0000000000000000000000000000000000000007,8.1896,2026-03-15 23:33:59.329378,Normal
0xf0cdeeba8d4f0ea71aefc4c242e35cc0a7eb0a80b73b4c0c09a85bf0cabc5575,0x0000000000000000000000000000000000000035,0x000000000000000000000000000000000000003f,28.3806,2026-03-15 23:36:59.329378,Normal
0x804067387f9602be58aeb3a0e4989f8c045e4a4d5dbb40e43cb8f9d6e7e42f21,0x0000000000000000000000000000000000000059,0x0000000000000000000000000000000000000002,10.5598,2026-03-15 23:37:59.329378,Suspicious (Wash Trading)
0x023c8920db91b74ebff2e1e28f001bf0c3c4e374c12c05063bf101cd894bdf9b,0x0000000000000000000000000000000000000021,0x0000000000000000000000000000000000000023,18.38,2026-03-15 23:59:59.329378,Normal
0x0658dfd155acb0459d3a4272cbedbe247653509fb84ce8525e953bbbecc42685,0x0000000000000000000000000000000000000004,0x000000000000000000000000000000000000001a,13.7135,2026-03-16 00:03:59.329378,Normal
0xbfc11693050d7da04940e7b78c81e06bd8e3fe1ab3036537e19f92a3d2b531b6,0x0000000000000000000000000000000000000017,0x0000000000000000000000000000000000000059,10.0073,2026-03-16 00:05:59.329378,Suspicious (Wash Trading)
0x4ae59c291f664b7f1f32417230cfc30dc27d5211d2bbceab6c4b6e5379961d56,0x0000000000000000000000000000000000000023,0x000000000000000000000000000000000000002b,12.7942,2026-03-16 00:50:59.329378,Normal
0x801b598b146ba57d12463502c534c864baf70c65ea3af37acb88bd7d93a7b3f4,0x000000000000000000000000000000000000000f,0x0000000000000000000000000000000000000020,30.7853,2026-03-16 00:54:59.329378,Normal
0x5db0ec31007d53597d609aa8fa43ce45d3797e8704402d58eb44b0dae4b46630,0x0000000000000000000000000000000000000040,0x0000000000000000000000000000000000000060,20.7438,2026-03-16 02:00:59.329378,Normal
0xe8ddad757d4b5d1a2de2797c652b632a5e0a6c4fa4bf4103a2b62c09e3996824,0x000000000000000000000000000000000000004e,0x000000000000000000000000000000000000001b,38.3426,2026-03-16 02:21:59.329378,Normal
0xaf340099f2cf1253a06348a38bb6ec0fea0a0ef050e011098861845e02e4333d,0x000000000000000000000000000000000000002a,0x0000000000000000000000000000000000000022,37.7403,2026-03-16 03:52:59.329378,Normal
0x4c26e8dcc7b46fa1787bed9ca1594effcf52a4eac57acd3a8e5703f97a18e1f9,0x0000000000000000000000000000000000000018,0x000000000000000000000000000000000000003e,31.1775,2026-03-16 04:07:59.329378,Normal
0xd1d528c8e4087fc2744a995ab10fac3fc45929bcf630ba30d23a2357c4e217f3,0x000000000000000000000000000000000000005d,0x0000000000000000000000000000000000000051,0.0476,2026-03-16 05:20:59.329378,Suspicious (Sybil/Consolidation)
0x75351267bd101dacbc047f75dca5a84d40ab2f1d091d0b2450cf6d92b32ea4ed,0x000000000000000000000000000000000000004c,0x000000000000000000000000000000000000000e,42.1114,2026-03-16 05:21:59.329378,Normal
0x909fb82b143ccf4d78225fe98b37ad070a343ce7b625b5d4885de5e6f7ba93d4,0x0000000000000000000000000000000000000019,0x0000000000000000000000000000000000000008,28.7387,2026-03-16 05:33:59.329378,Normal
0x693cb1c6cd0cbb938cb3bd5ee88141eaf7b9f8b495cc81180c48262d6753e230,0x000000000000000000000000000000000000005c,0x0000000000000000000000000000000000000014,36.3831,2026-03-16 05:56:59.329378,Normal
0x649b9708285cebc24557069626a78cf5bdda85f358f5e7a28f7b99a22f661ae7,0x0000000000000000000000000000000000000025,0x0000000000000000000000000000000000000005,25.6767,2026-03-16 06:38:59.329378,Normal
0x9b0bf43a2d7e438d250572b6a995139d8a8613d177e7f914bb030d56e91eb2e6,0x0000000000000000000000000000000000000001,0x0000000000000000000000000000000000000017,14.5136,2026-03-16 07:03:59.329378,Suspicious (Wash Trading)
0xead7683fa5aab494e21e8bd849c5800c78d4c3dffa308d59f1f3a29884e613db,0x000000000000000000000000000000000000002a,0x0000000000000000000000000000000000000005,48.814,2026-03-16 07:25:59.329378,Normal
0x5106992bdbcbac178d0f92109f3997151b25565eb1fd7a7d5514b38de865270d,0x0000000000000000000000000000000000000014,0x0000000000000000000000000000000000000062,47.3764,2026-03-16 07:41:59.329378,Normal
0xa1040e1ddfb1228c81e44c1888cc4a497b022a5373ba46b4c695615ccf0e68c6,0x000000000000000000000000000000000000005a,0x000000000000000000000000000000000000000c,32.7814,2026-03-16 07:44:59.329378,Normal
0x940193991e2add08b9a706ec775a0ff9d5fcdfc02f10b6ffab0a67d486e6fc13,0x0000000000000000000000000000000000000025,0x0000000000000000000000000000000000000036,10.0896,2026-03-16 07:49:59.329378,Normal
